1.000284741890492823e-01 1.000297041982276258e-01 1.000292571718197215e-01 3.754127497963199289e+01 1.000289328960424495e-01 1.000300327821950774e-01 1.241079508992801195e+01 1.000291496655939388e-01 4.634772584721163469e+01 1.000285323254300057e-01
1.000279613150739377e-01 1.000295997518650670e-01 1.000287907987216923e-01 1.000287632771642565e-01 1.000286746231207197e-01 1.000293097785386054e-01 1.000290930211037571e-01 1.210997398582188964e+02 1.000291399294466615e-01 1.000288092860827094e-01
1.000282362950581094e-01 1.000288734022466430e-01 1.179083742651776845e+01 1.000299042732709920e-01 6.146937529497468411e+00 1.091003113241196161e+02 1.000305177598184297e-01 1.000288736797131789e-01 1.000303485003486148e-01 5.361736965954681189e+00
1.000284926003314478e-01 1.000295698059332633e-01 1.000290361579295323e-01 1.000292981283272681e-01 1.000290848159142015e-01 1.030411293382999105e+02 1.000296910237880171e-01 4.515863754800957253e+01 1.000286243511015610e-01 1.000293168072036859e-01
3.382573982833969595e+00 1.000298913058117606e-01 5.162955571135054100e+01 1.057758842952661027e+01 1.000293449398646506e-01 1.053972732479016230e+02 2.713799975301543554e+01 1.000299952165615430e-01 1.000298242543749688e-01 1.047488981965519628e+01
1.000276828475675783e-01 1.657560227751788418e+01 1.000293666321702413e-01 1.000296228759185169e-01 1.674003492673450211e+01 1.000296286817113495e-01 1.000295211479526186e-01 3.898415851354912576e+01 1.000295002604159600e-01 1.000289597527642821e-01
1.000290639719967484e-01 1.000294878732731763e-01 1.000287224897673383e-01 3.680868972163925434e+01 7.658057083664125742e+01 1.000297174432936975e-01 3.453333464046000501e+01 1.000302028434859880e-01 1.000292607133263234e-01 1.847722834592430985e+01
1.000289293936576646e-01 1.000288432309638931e-01 1.000291733281997025e-01 1.000294246048289565e-01 1.000293361639939399e-01 1.240932408362663040e+02 1.000289749967635533e-01 1.000287448323857464e-01 1.839186945791131222e+01 4.814686279271644054e+00
1.000287989242560072e-01 1.000296712801244658e-01 1.000299912293368260e-01 1.066456233663751441e+01 1.000297007115995146e-01 4.840351195671944851e+01 1.000301807284809524e-01 1.000294312149451192e-01 1.000296991014739262e-01 5.323171823345281695e+01
1.000286286394710955e-01 3.990513972677623400e+01 1.000294034843373508e-01 1.000295329282930162e-01 1.000290177990669771e-01 1.000298593283465015e-01 1.000296263065726388e-01 1.000289102118159384e-01 2.256695113476945025e+01 1.982770415975642919e+01
1.000287290140769308e-01 1.000289965223988969e-01 1.000295971852924737e-01 8.115493705890015974e+01 1.000288745361429671e-01 1.000297506417960475e-01 3.244805100697449518e+01 5.696807087764893751e+00 1.000289948001530232e-01 1.000299036605847569e-01
1.890381233836559716e+01 1.000295519924003090e-01 1.000299327685527651e-01 1.000300284534208356e-01 1.000298504279756445e-01 1.000293029263388811e-01 1.000302747845381174e-01 7.467348069023088897e+01 1.000292940441466910e-01 9.722498736006112807e+00
1.000282201162675938e-01 1.000288974190852859e-01 1.000282913567478865e-01 1.000295394768080381e-01 1.000279972885876334e-01 1.000291087015788422e-01 1.000290971185972544e-01 1.000303204538255802e-01 1.000285522485759582e-01 1.290997399758198583e+02
1.436208246090267815e-01 2.503479634114866315e+01 1.000293653351412432e-01 1.000298752525341645e-01 1.000292734286829244e-01 9.603459540409569684e+01 1.000300376736611985e-01 1.000298154872577422e-01 1.000283818556537141e-01 1.418681068111366983e+01
1.000300296953353374e-01 1.000299719444819740e-01 1.000307500507979508e-01 1.000303350008230202e-01 1.000302040985858870e-01 1.859570513360811717e+01 2.960405363603037898e+01 1.000304162784513562e-01 1.000301499014344259e-01 1.000293733915928879e-01
1.000299670744445035e-01 1.000297038165846447e-01 1.517643650705122660e+01 2.151498567647887228e+01 1.000296097376513621e-01 8.934043374247823976e+01 1.000299325455284577e-01 1.000298957272394013e-01 1.000291796846702608e-01 1.736796578540556268e+01
1.000296757379633694e-01 2.545763191611020826e+00 1.000297244428508536e-01 7.948373264772922830e+00 1.000298325729525872e-01 1.177410666035868587e+02 1.000283971049446552e-01 1.000291835710631211e-01 1.000298271366797387e-01 7.116462029946268331e+01
1.000278089936714604e-01 1.000292257106386862e-01 1.000288012164538970e-01 1.712027241386974197e+01 1.000284162590384385e-01 1.000288923990667045e-01 1.000306750085665636e-01 5.263580047405367779e+00 1.000303408701001817e-01 6.091594337826734318e+01
1.000291778665819142e-01 1.000298541254478479e-01 1.000292615562391463e-01 1.000296389617327808e-01 9.388321299725008728e+00 4.138672205129832804e+01 4.980084235105661605e+01 5.282393732394029229e+01 1.000294961216918327e-01 1.000295453480630065e-01
1.000303534930223059e-01 3.308482157557610659e+00 1.000302739058910872e-01 1.000301306134398910e-01 6.685435365836609378e+01 1.000294555931465212e-01 9.136954376357493857e+00 1.000289651770314286e-01 1.000300776652884999e-01 1.000305512709500355e-01
1.000291721749171359e-01 9.947173268010377489e-01 1.000287567382391885e-01 1.077979507964404604e+02 1.000293322413992186e-01 1.000299265963128098e-01 1.000298410416431555e-01 1.001893783240050545e-01 1.000297071188324810e-01 1.050696576252315673e+01
1.000283609716781930e-01 1.000292440778111913e-01 1.000297882455000731e-01 1.000290685088759679e-01 1.000298912939636409e-01 1.751608028112087823e+01 1.910973673534272876e+01 6.667397704537719960e+01 1.000298425933323215e-01 1.000297424679965075e-01
1.000289877436972563e-01 1.000287845749336657e-01 1.000285795004423328e-01 6.358411117336031992e+01 1.000285403083898406e-01 1.000295645529904603e-01 1.000302511657342880e-01 1.256156555336150689e+02 1.000289687998507093e-01 1.000296163785414777e-01
1.000290646835678560e-01 1.000295989684600317e-01 1.000297126729734198e-01 1.000291737903885592e-01 1.000292791004319393e-01 1.460997352943868748e+02 1.000297215090079628e-01 1.000298680339212626e-01 1.000288420543631734e-01 1.000294447999603431e-01
1.000283733237421618e-01 1.000296261403381959e-01 1.000292161104594929e-01 8.409521122499016599e+01 1.000291664875358755e-01 1.000297841058296611e-01 9.359751696557163214e+00 3.984483138732365859e+01 1.000298437993468181e-01 1.000296811617505388e-01
1.000284332150134375e-01 1.000284744925280106e-01 1.000292984372619931e-01 1.924052319517832288e+01 1.000289831328107920e-01 3.651461090525599218e+01 4.082498037625192921e+00 3.256219273895737842e+01 1.000301109071001920e-01 1.000298227984089683e-01
1.000293235037757050e-01 1.000297344530622079e-01 2.361205294594672210e+01 1.000295296232544817e-01 1.000292608292096125e-01 1.000292801116780539e-01 5.843180383322766858e+01 5.836727860328323203e+01 1.000291256243771160e-01 1.698868836339700295e+01
1.000284699787701015e-01 1.000296075794242928e-01 1.000302447426335839e-01 1.000295945194543401e-01 1.000291803805306579e-01 2.781481006885958562e-01 1.000290386513053298e-01 2.792523949331639610e+00 1.000289481203970737e-01 8.922912286600721643e+01
1.000300353394732306e-01 1.000294795250881857e-01 1.000294630155227626e-01 5.233012796475240691e+01 1.000287959475475302e-01 1.000296015494603064e-01 1.738525452962652906e+01 4.758441087406949066e+01 1.000291330486816344e-01 1.000301231257794410e-01
1.000272320227241635e-01 1.000287258718244171e-01 1.000281817270626955e-01 1.000290801413341313e-01 1.000288018311200067e-01 1.120997424859520777e+02 1.000284759690824310e-01 1.000300679416616517e-01 1.000283316001540496e-01 1.000286169429296795e-01
1.000291232628666427e-01 4.319188190507890823e+01 1.000298704255989241e-01 8.656343718993332104e+00 1.000292692556198071e-01 1.000294887261973242e-01 3.371838796880402356e+01 3.383321020939553847e+01 1.000286637908885529e-01 1.000297822670223324e-01
1.000285147011323039e-01 1.000297628571865383e-01 1.000296354358843204e-01 1.006635175665796522e-01 1.000293124143111778e-01 3.876644347100662458e+01 1.373648152653718313e+01 1.000298362726460832e-01 6.658665300568793555e+01 1.630961141752048960e+01
1.000290183711809860e-01 1.000294381095368501e-01 1.000291460439572261e-01 4.216700672940091721e+01 1.000291382541876883e-01 9.303275964943524912e+01 1.000293912980407818e-01 1.000288652210220980e-01 1.000288836325225056e-01 1.000297402333383406e-01
1.000285144481187494e-01 2.709071721553846857e+01 1.000295526695964554e-01 1.000296110011898443e-01 1.000290105412518504e-01 1.097986695825096604e+02 4.104074345503758714e-01 1.000298768730869814e-01 1.000295432188377798e-01 1.000296586494273943e-01
1.000288413288677458e-01 1.000293893425018704e-01 1.000283266281012107e-01 1.000290832637814736e-01 3.147697141517557995e+01 1.000283842900032000e-01 1.967227973627090876e+02 1.000295088634556989e-01 1.000287810395269622e-01 1.000289073589863409e-01
1.000290159150518388e-01 1.000299068204153069e-01 1.000298681646445975e-01 1.000295427527489456e-01 1.000294210543728884e-01 8.439435652849530456e+00 1.000300796986920010e-01 1.000301747173037853e-01 6.476032647891875627e+01 1.000298591084872041e-01
1.000288719236252788e-01 1.000292570359411354e-01 1.000289976935022918e-01 8.526969714711680126e+01 1.000286506236552769e-01 5.775330714120880060e+01 1.477529042817610794e+01 3.065959013989542115e+01 1.704196938804163608e+01 1.000299782844855656e-01
1.000289475408423501e-01 1.000289464186569083e-01 1.000285013221858255e-01 1.236290086476361267e+02 1.000283243411210776e-01 1.000295770598255002e-01 1.000284658226155282e-01 1.000291255314686018e-01 1.000289497549083501e-01 5.707605145722456363e-01
1.000279089208789690e-01 1.000289338489405294e-01 1.000292806623709896e-01 1.000446633550263614e-01 1.000292308377621064e-01 1.300997235351518100e+02 1.000290694734805030e-01 1.000291359480143805e-01 1.000290446777953313e-01 1.000291971239182093e-01
1.000290447364357294e-01 1.000295619453885620e-01 1.000295436082742767e-01 1.230766536033068448e+01 8.685687484504589051e+00 1.018624640895570224e+02 2.419933770171192222e+01 1.000296437562340907e-01 9.444697481022986452e+00 1.000300888264373939e-01
1.000285647117932913e-01 1.000290031574931487e-01 1.000294477950899319e-01 1.000293910559630350e-01 1.000289054122270038e-01 1.000294661925101858e-01 1.000298574936783758e-01 2.822181242469334705e+01 1.000287679831198123e-01 8.397795417150479125e+01
1.000288794625459332e-01 1.000287302860730920e-01 8.970905047305576829e+01 2.416221968667600350e+01 1.000283391868219546e-01 1.000292627335201967e-01 1.000297101143012291e-01 1.000295612406842671e-01 1.000287598805866818e-01 4.642852659736367826e+01
1.000294099941009540e-01 1.000290165615560778e-01 1.000292827276490909e-01 3.147756856879309595e+01 1.000298262705688751e-01 4.113405898673052974e+01 1.000291580043631973e-01 2.963797836779373807e+00 1.000293335224173435e-01 8.182439858061637494e+01
1.000292500571406673e-01 7.755405695464792082e-01 1.000294936075183383e-01 5.074769748413242354e+01 1.000286635895459852e-01 1.000297495509248902e-01 5.620529838793921762e+00 7.283245796591269361e+00 9.907283968698784804e+01 1.000294671429426963e-01
1.000275129502144755e-01 1.000287163106506477e-01 1.000288281310548200e-01 1.000313538310941691e-01 1.000282818980164495e-01 9.809974005480468406e+01 1.000289457070964033e-01 1.000284237379162611e-01 1.000290142370655749e-01 1.000288683922372357e-01
1.000294921915108881e-01 1.000300066305754437e-01 1.000295713218961047e-01 1.000297900213776986e-01 1.000290963486842183e-01 1.000295729236457543e-01 1.000291531137560835e-01 1.000299168593776628e-01 7.290999379769462507e+01 5.228976960289454468e+01
1.000292121232111697e-01 1.000296910992880123e-01 1.000293004323406371e-01 1.342950733826206111e+01 1.000290231190708173e-01 1.808000707375933303e+01 8.090739080395987060e+01 1.938909932560195770e+01 1.000300073491893482e-01 6.938482242936986344e-01
1.000293011661003567e-01 1.000294915344951963e-01 1.000295251487822862e-01 3.383607789369491314e+01 1.000288509420743654e-01 1.000301677548796342e-01 1.000298014031482802e-01 1.521063711814308661e+01 6.925306873460715451e+01 1.000391156053717784e-01
1.000284709395688199e-01 1.000284448053141567e-01 1.000293968244395787e-01 1.000291816521918509e-01 1.000293799742760226e-01 1.000295611040125793e-01 1.200997367073071302e+02 1.000288192252228453e-01 1.000293526128147314e-01 1.000306855550336382e-01
1.000291912966008029e-01 1.000289755835459121e-01 1.000291754416192669e-01 6.397533335400765964e+01 1.000294779917793170e-01 1.000297862914151098e-01 1.000291920330864948e-01 4.931820196119145550e+01 1.000290600305337729e-01 1.000625982613230391e+01
1.000277738807938688e-01 1.000293659213004477e-01 1.000280825509335114e-01 4.981529202405317847e+01 1.000282640142214352e-01 1.000297615161522824e-01 1.000295260665267222e-01 1.338447664075243537e+01 1.000290331229339164e-01 1.000295281215311249e-01
1.000287764525170930e-01 1.000289040567230170e-01 1.000299115177746834e-01 4.878474483095642000e+01 1.000294562255693437e-01 3.917139737294390045e+01 2.344223170923220678e+01 1.000301185557307404e-01 1.000288839362561411e-01 4.001450036122895071e+00
1.000278865089568731e-01 1.000277602338491001e-01 1.000279576950373617e-01 1.486761070773344215e+02 1.000287300672283997e-01 1.000286350827370996e-01 5.236652330768061248e-01 1.000294643526983135e-01 1.000287667601324482e-01 1.000284888881089879e-01
1.000275958089878459e-01 1.000288337577546344e-01 1.000286513692427576e-01 1.350997408109872708e+02 1.000284536014516140e-01 1.000295302447330725e-01 1.000290033039944737e-01 1.000291353282963674e-01 1.000294237423570154e-01 1.000285618558489492e-01
1.000284010087146569e-01 1.000297743247977461e-01 1.000293220498856550e-01 1.000299933403874797e-01 1.000300278915404462e-01 1.000295716437303445e-01 1.000302348909540839e-01 8.909973324211317447e+01 1.000294605978996471e-01 1.000299721389220770e-01
1.000285485534029850e-01 5.419435039007211685e+01 1.000286541079820207e-01 3.438218269158938512e+01 1.000293569114712317e-01 2.155013885668862272e+01 3.273152954508014911e+00 1.000296130597043975e-01 1.000294700051512636e-01 1.000294645041625158e-01
1.000296601997796714e-01 1.000290906933932744e-01 1.000287724759602592e-01 1.000300219070882901e-01 1.000293819478944857e-01 4.415858545799446233e+01 3.804118189991721977e+01 1.000283903969478860e-01 1.000279184924063314e-01 1.000294059748524644e-01
1.000288551816205518e-01 1.000290144809248272e-01 1.000281278235675975e-01 1.370997378401949618e+02 1.000284734910480838e-01 1.000316794009929178e-01 1.000289769947679958e-01 1.000294460840229910e-01 1.000284495022056575e-01 1.000291368459530483e-01
1.000283311580214413e-01 1.000280873728727621e-01 1.000298336031537200e-01 1.000295208527184343e-01 1.000281994316849776e-01 6.311479923329380171e+01 1.000295456870253091e-01 5.408496817179982941e+01 1.000298716143040723e-01 1.000292051866022019e-01
1.000281796380529387e-01 1.000292198076770805e-01 1.316231265853985644e+00 1.000297347337036347e-01 1.000293087690183047e-01 1.348835362550273373e+02 1.000293312764197057e-01 1.000291440669645315e-01 1.000281522111815813e-01 1.000294086156572615e-01
1.000292127006225940e-01 1.000300933358199001e-01 1.150031988090790269e-01 1.000306725394924379e-01 1.000300063820335622e-01 1.000304278454649531e-01 6.465504554884685717e+01 1.000295248840036844e-01 1.000296484093639582e-01 3.752974166624725427e+01
1.000299461437644394e-01 1.000288754008119285e-01 1.000300407879987502e-01 1.000301396320518454e-01 1.000291191661480256e-01 3.886269851765811012e+01 1.000304788432368336e-01 7.433706267561673542e+01 1.000300130317997027e-01 1.000301937193102259e-01
1.000294315741221962e-01 1.000284592989889587e-01 1.000292502501910347e-01 1.000298308353014115e-01 1.000285384355083379e-01 6.810279007612190583e+01 1.000297570541745645e-01 4.595096740975755267e+01 1.000297894987216413e-01 2.824603745717356063e+01
4.047186478103779628e+00 1.000288194926331892e-01 1.289091864246795183e+02 1.724224165483947857e+01 1.000288756998886502e-01 9.201208150426554155e+00 1.000298616147879543e-01 1.000301422095299236e-01 1.000297944914967790e-01 1.000297984423661746e-01
1.000295218741711345e-01 1.000301642089130583e-01 1.000297169104519823e-01 1.000299695166732145e-01 1.000298327304529195e-01 1.056842325331965426e+01 1.000293291146051311e-01 4.397733206222619629e+01 4.375403595611349772e+01 1.000301939853934091e-01
1.000288705190602451e-01 1.000297307438023364e-01 1.000301226910836061e-01 3.746901395826193237e+01 1.000288817446440687e-01 4.873074918876189798e+01 1.000299201657286891e-01 1.000294562402953419e-01 1.000297980578572637e-01 1.000300728137191869e-01
1.000287641619907048e-01 1.000294765376341793e-01 7.049134760789833365e+00 1.000294980152607455e-01 1.000282658390872492e-01 8.714052873061346816e+01 1.000302407746266609e-01 1.611013255512395759e+01 1.000281029096481283e-01 1.000296052344549214e-01
1.000284955267798787e-01 3.808803388459839567e+01 1.000294906514331700e-01 1.000298369151901845e-01 1.802840077278318631e+01 1.000296427922879733e-01 1.000295610596123319e-01 1.000295482247238882e-01 4.918335883283647547e+01 1.000299346119091493e-01
1.000283784767923428e-01 1.000294881790482898e-01 1.000295356627512872e-01 4.417664369914716360e+01 1.000296424561086944e-01 1.000294319318719982e-01 7.748674538170688209e+01 1.000294382193999271e-01 1.000297905457832731e-01 3.263640521367412362e+01
1.000297785612772328e-01 1.000289273432127396e-01 1.000284684701699817e-01 1.000296431193818114e-01 1.000288635865584502e-01 5.755635163130970255e+01 2.055454033691681204e+01 1.000300570873876027e-01 4.551169605156516473e-01 1.583381533308986988e+01
1.000281915206856775e-01 1.000291052985353701e-01 1.000292696769049944e-01 9.732324072394963821e+01 1.000299486852881531e-01 3.887652690701326463e+01 1.000298156946260036e-01 1.000288337550564038e-01 1.000287103604549782e-01 1.000284940455827692e-01
1.000293012221713795e-01 1.000293669233255078e-01 1.000295349799134731e-01 1.000299060891318703e-01 1.000300212952683065e-01 7.823297716490951359e+01 1.000289077540638949e-01 1.000297639603700411e-01 1.000293625327405705e-01 2.796678667033345178e+01
1.000293971971796397e-01 1.000289544539184616e-01 1.000290726936205188e-01 1.000297085350057152e-01 1.000300118067966454e-01 1.000299455400588539e-01 1.000292094565109480e-01 9.609973093113467257e+01 1.000300423773194114e-01 1.000327268049033130e-01
1.000285452488055976e-01 1.000289012178769560e-01 1.000287803025641659e-01 6.001986734244808730e+01 1.000287922965553966e-01 4.717990490567915174e+01 1.000276623083543870e-01 1.000284730349330631e-01 1.000287186017577296e-01 1.000278788619249903e-01
1.000284941307976044e-01 1.000283912614957638e-01 1.000289743045715968e-01 1.319654050787075619e+02 1.000289711338230580e-01 1.569601657000818129e+01 1.000291815726890160e-01 1.000294478374778584e-01 7.806529109286283408e+00 5.293187578175709973e+01
1.000294832507247905e-01 1.000295501549601784e-01 1.000293851333609735e-01 3.871176253913208853e+00 1.000290080607375703e-01 3.806753244920400192e+01 1.000299073676721301e-01 9.236108686964445269e+01 1.000278658986670927e-01 1.000292273722087621e-01
1.000288126707784830e-01 1.000293705609059530e-01 1.000291344683973543e-01 1.000296754035601005e-01 1.000289784985580882e-01 1.408992695878615677e+02 1.000300325331091728e-01 1.000292372032397792e-01 1.035813130299553997e+01 1.404239386780436050e+01
1.000289842364519982e-01 1.000294239510904626e-01 1.000293098804758279e-01 2.926851593043064881e+01 1.000290000020795933e-01 5.530991377179291391e+01 1.000295886292993514e-01 1.000284773319951026e-01 1.000290814445207593e-01 4.072136643230053465e+01
1.000290856958031965e-01 1.000296068615570272e-01 1.000294897807360306e-01 1.000292769291072498e-01 8.407834908548140973e+00 7.229496162740009169e+00 1.000289319176868308e-01 1.000292240793143606e-01 2.175405364719417367e+00 1.445870879487281968e+02
1.000288699813724896e-01 1.000298996672122076e-01 1.000301079837318391e-01 6.908882284381807892e+01 1.000301436363207619e-01 1.000299711880687781e-01 1.000283711377268625e-01 1.000300837658699565e-01 1.000301178407124042e-01 1.111093959098089101e+01
1.000286609859405706e-01 1.000293880681797504e-01 1.000281935727126842e-01 4.922092241281861646e+01 1.000293687543162557e-01 1.000291161677617086e-01 6.765499092250722413e+01 1.000295968122409396e-01 1.000295092139831254e-01 5.842388283109902147e+01
1.000282526534309463e-01 1.000293434065052667e-01 1.000290872259039510e-01 8.909973844597355708e+01 1.000275845078439224e-01 1.000290646435370995e-01 1.000310215144988718e-01 1.000291620354256394e-01 1.000288382889757272e-01 1.000291997503011954e-01
1.000283417688387494e-01 1.000289589006438246e-01 1.000292372735953061e-01 1.788475750229946115e+01 1.000281370771601286e-01 1.000291529887881448e-01 1.000287871524024735e-01 1.000293547620563911e-01 1.000274354951090766e-01 5.631501309228195851e+01
1.000290261644113110e-01 7.924695814986724152e+00 1.000293374493294862e-01 1.000292346813723976e-01 1.000284440193316415e-01 1.000301504507188632e-01 1.000303360215654414e-01 8.127506819491614465e+01 1.000297076265594665e-01 1.000297536838591211e-01
1.745795507076576669e+01 6.200116486508487235e+00 1.000299531949151999e-01 1.000298766176855730e-01 1.000303738802827552e-01 1.000297513921839798e-01 1.000291172144144591e-01 6.464171899744310679e+01 1.000303457352951925e-01 1.000300272478435726e-01
1.000285556855828734e-01 1.000291625183569039e-01 1.000291330525436145e-01 2.543392592358172877e+01 1.000279776716624797e-01 1.000288313478282370e-01 1.000295431299657867e-01 1.567658424452190218e+02 1.000292339347059190e-01 1.000291938585185086e-01
1.000290789506696337e-01 5.859085227857782030e+01 1.000299275094318485e-01 4.860891272248392170e+01 1.000293017266374596e-01 1.000292474378655094e-01 1.000284856265846872e-01 1.000300559276667833e-01 1.000292964060235101e-01 1.000296053533636792e-01
1.000279043453949496e-01 1.000307788578337770e-01 1.000306509386300335e-01 1.000298943906265253e-01 1.000314253788530811e-01 1.000299976138520619e-01 1.000289176883510101e-01 1.309973550161815226e+01 1.000273680614126443e-01 1.000275611068939391e-01
1.000292859983030469e-01 1.000293172288084509e-01 1.017444680778227362e+00 3.927354266105624703e+01 1.000293063696773982e-01 1.009770501421562159e+02 1.913178497370081033e+01 1.000299489942927528e-01 1.000299883456779171e-01 1.000296953717460247e-01
1.000295230836778099e-01 1.000302183639840831e-01 1.000291749338838854e-01 4.638362568213400294e+01 1.000300609220325099e-01 2.351899478352560280e+01 1.000299214281739069e-01 3.760572325689940243e+01 1.189147733441505039e+01 1.000300442942222562e-01
1.000303694727118081e-01 1.000400594583864544e-01 1.000298994814544512e-01 1.000301578961441534e-01 1.000281135162421203e-01 8.739925394633234035e+00 1.000299562166756390e-01 7.045982688387815074e+01 1.000289503623474352e-01 1.000302150846658494e-01
1.000283292333782881e-01 1.000297352002755824e-01 1.000298781899456591e-01 7.509973593267444869e+01 1.000285816122341992e-01 1.000295080067213765e-01 1.000297934514157577e-01 1.000295879742404137e-01 1.000284871321604624e-01 1.000301665251678851e-01
